,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,eval_mode,prr,archi,species_loss,func_loss
0,0.841690774670524,0.08392477002320153,0.0,1.0,0.9847533632286996,0.9923181201988251,17.0,Aceras.anthropophorum,0.0,th05,4,interpolation,False,mlp1,bce,msle
1,0.8384305158796841,0.19800183174666983,0.12121212121212122,0.9944547134935305,0.9737556561085973,0.9839963420210334,33.0,Achillea.collina,0.11566683470565176,th05,4,interpolation,False,mlp1,bce,msle
2,0.7626487709661259,0.4787204663668644,0.3804347826086957,0.8879618593563766,0.8133187772925764,0.8490028490028491,276.0,Achillea.millefolium,0.2683966419650723,th05,4,interpolation,False,mlp1,bce,msle
3,0.9473803071364046,0.35040127326122605,0.0,1.0,0.9928251121076234,0.9963996399639964,8.0,Achillea.nana,0.0,th05,4,interpolation,False,mlp1,bce,msle
4,0.927767354596623,0.5571084253370735,0.4897959183673469,0.9859287054409006,0.9767657992565055,0.9813258636788049,49.0,Achillea.roseo.alba,0.47572462380824754,th05,4,interpolation,False,mlp1,bce,msle
5,0.9294263775971093,0.09507187648854973,0.0,1.0,0.9928251121076234,0.9963996399639964,8.0,Achnatherum.calamagrostis,0.0,th05,4,interpolation,False,mlp1,bce,msle
6,0.854968303110718,0.19903611854199335,0.058823529411764705,0.9981203007518797,0.9567567567567568,0.9770009199632015,51.0,Acinos.alpinus,0.05694383016364446,th05,4,interpolation,False,mlp1,bce,msle
7,0.8405137614678899,0.14065240829165288,0.0,1.0,0.9775784753363229,0.9886621315192743,25.0,Acinos.arvensis,0.0,th05,4,interpolation,False,mlp1,bce,msle
8,0.6841868823000898,0.00792401025578907,0.0,1.0,0.9982062780269059,0.9991023339317774,2.0,Aconitum.lycoctonum,0.0,th05,4,interpolation,False,mlp1,bce,msle
9,0.8559373116335142,0.04599791596700939,0.0,1.0,0.9919282511210762,0.9959477712742009,9.0,Cacalia.leucophylla,0.0,th05,4,interpolation,False,mlp1,bce,msle
10,,-0.0,0.0,1.0,1.0,1.0,0.0,Aegopodium.podagraria,0.0,th05,4,interpolation,False,mlp1,bce,msle
11,0.8946477933466781,0.29297289124962145,0.0,1.0,0.9650224215246637,0.9821999087174806,39.0,Agrimonia.eupatoria,0.0,th05,4,interpolation,False,mlp1,bce,msle
12,0.8876092841610084,0.23346661193620113,0.11904761904761904,0.9962721342031687,0.9665461121157324,0.9811840293712711,42.0,Agrostis.alpina,0.1153197532507877,th05,4,interpolation,False,mlp1,bce,msle
13,0.8076831305177762,0.3214223835082326,0.26262626262626265,0.9635826771653543,0.9306083650190115,0.9468085106382979,99.0,Agrostis.capillaris,0.22620893979161694,th05,4,interpolation,False,mlp1,bce,msle
14,0.93347551342812,0.4605324285789797,0.08333333333333333,0.9990521327014218,0.9504057709648331,0.9741219963031423,60.0,Agrostis.rupestris,0.08238546603475516,th05,4,interpolation,False,mlp1,bce,msle
15,0.7730688307784792,0.17788507864476238,0.0,1.0,0.9946188340807175,0.9973021582733813,6.0,Agrostis.agrostiflora,0.0,th05,4,interpolation,False,mlp1,bce,msle
16,0.7914784785329487,0.1865842918803335,0.14705882352941177,0.9916743755781684,0.9736603088101726,0.9825847846012833,34.0,Agrostis.stolonifera,0.1387331991075802,th05,4,interpolation,False,mlp1,bce,msle
17,0.9085794655414908,0.17706412942591657,0.0,0.9990958408679927,0.9919210053859964,0.9954954954954954,9.0,Ajuga.chamaepitys,-0.000904159132007254,th05,4,interpolation,False,mlp1,bce,msle
18,0.7788235294117647,0.058884487685442743,0.0,1.0,0.9910313901345291,0.9954954954954954,10.0,Ajuga.genevensis,0.0,th05,4,interpolation,False,mlp1,bce,msle
