,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,eval_mode,prr,archi,species_loss,func_loss
0,0.9022556390977443,0.19132297298127185,0.0,1.0,0.9874551971326165,0.9936880072137061,14.0,Aceras.anthropophorum,0.0,th05,3,interpolation,False,mlp1,bce,msle
1,0.9145532927010556,0.33368738142210524,0.0967741935483871,1.0,0.9748427672955975,0.9872611464968153,31.0,Achillea.collina,0.09677419354838701,th05,3,interpolation,False,mlp1,bce,msle
2,0.7779161634460547,0.516677497280696,0.2777777777777778,0.9227053140096618,0.7860082304526749,0.8488888888888889,288.0,Achillea.millefolium,0.20048309178743962,th05,3,interpolation,False,mlp1,bce,msle
3,0.9024178832116789,0.1597571755938716,0.0,1.0,0.982078853046595,0.9909584086799277,20.0,Achillea.nana,0.0,th05,3,interpolation,False,mlp1,bce,msle
4,0.9567669172932332,0.6265666500189551,0.34615384615384615,0.9981203007518797,0.968978102189781,0.9833333333333333,52.0,Achillea.roseo.alba,0.3442741469057258,th05,3,interpolation,False,mlp1,bce,msle
5,0.9477477477477477,0.11218666391080184,0.0,1.0,0.9946236559139785,0.9973045822102425,6.0,Achnatherum.calamagrostis,0.0,th05,3,interpolation,False,mlp1,bce,msle
6,0.8594829130426128,0.205863211667279,0.0,0.9981290926099158,0.9578096947935368,0.9775538250114522,47.0,Acinos.alpinus,-0.00187090739008422,th05,3,interpolation,False,mlp1,bce,msle
7,0.878945531833899,0.31254718314441315,0.0,1.0,0.9740143369175627,0.9868361325465275,29.0,Acinos.arvensis,0.0,th05,3,interpolation,False,mlp1,bce,msle
8,0.936807427373465,0.038557238557238555,0.0,1.0,0.9973118279569892,0.9986541049798116,3.0,Aconitum.lycoctonum,0.0,th05,3,interpolation,False,mlp1,bce,msle
9,0.9751422581611261,0.15745290745290746,0.0,1.0,0.9973118279569892,0.9986541049798116,3.0,Cacalia.leucophylla,0.0,th05,3,interpolation,False,mlp1,bce,msle
10,0.9169658886894074,0.07695343330702446,0.0,1.0,0.9982078853046595,0.9991031390134529,2.0,Aegopodium.podagraria,0.0,th05,3,interpolation,False,mlp1,bce,msle
11,0.8821481351601833,0.186816728653327,0.0,1.0,0.9668458781362007,0.9831435079726651,37.0,Agrimonia.eupatoria,0.0,th05,3,interpolation,False,mlp1,bce,msle
12,0.9075950939846289,0.3504008991098229,0.07547169811320754,0.9952963311382879,0.955736224028907,0.9751152073732718,53.0,Agrostis.alpina,0.07076802925149539,th05,3,interpolation,False,mlp1,bce,msle
13,0.8569574269025565,0.4089657803111503,0.19327731092436976,0.9679037111334002,0.9095193213949104,0.9378036929057337,119.0,Agrostis.capillaris,0.16118102205777007,th05,3,interpolation,False,mlp1,bce,msle
14,0.9231344213280179,0.4552370407234038,0.11594202898550725,0.997134670487106,0.9447963800904977,0.9702602230483272,69.0,Agrostis.rupestris,0.11307669947261334,th05,3,interpolation,False,mlp1,bce,msle
15,0.9193014152363744,0.08123160705455015,0.0,1.0,0.9919354838709677,0.9959514170040485,9.0,Agrostis.agrostiflora,0.0,th05,3,interpolation,False,mlp1,bce,msle
16,0.9044911454550009,0.26728900617712387,0.02702702702702703,0.9972196478220574,0.9676258992805755,0.9821999087174806,37.0,Agrostis.stolonifera,0.024246674849084382,th05,3,interpolation,False,mlp1,bce,msle
17,0.9572417946401687,0.5091125792522747,0.2222222222222222,1.0,0.9937163375224417,0.9968482665466006,9.0,Ajuga.chamaepitys,0.22222222222222232,th05,3,interpolation,False,mlp1,bce,msle
18,0.9007233273056059,0.08312481859672771,0.0,1.0,0.9910394265232975,0.9954995499549955,10.0,Ajuga.genevensis,0.0,th05,3,interpolation,False,mlp1,bce,msle
19,0.8863363363363364,0.04635210526493926,0.0,1.0,0.9946236559139785,0.9973045822102425,6.0,Ajuga.pyramidalis,0.0,th05,3,interpolation,False,mlp1,bce,msle
20,0.8716984965461194,0.2476011853823663,0.06521739130434782,0.9925233644859813,0.9610859728506788,0.976551724137931,46.0,Ajuga.reptans,0.05774075579032911,th05,3,interpolation,False,mlp1,bce,msle
21,0.9033248572662285,0.2865370771702219,0.0,1.0,0.9829749103942652,0.991414369633981,19.0,Alchemilla.alpina,0.0,th05,3,interpolation,False,mlp1,bce,msle
22,0.8596349927169908,0.2618974230612186,0.05454545454545454,0.9952874646559849,0.9530685920577617,0.9737206085753803,55.0,Alchemilla.xanthochlora,0.04983291920143951,th05,3,interpolation,False,mlp1,bce,msle
23,0.9613656783468104,0.0748876294703928,0.0,1.0,0.9973118279569892,0.9986541049798116,3.0,Allium.lusitanicum,0.0,th05,3,interpolation,False,mlp1,bce,msle
24,0.8052679382379655,0.14014883212989052,0.0,1.0,0.9865591397849462,0.993234100135318,15.0,Allium.oleraceum,0.0,th05,3,interpolation,False,mlp1,bce,msle
25,0.8600361663652802,0.3121924718405642,0.1,1.0,0.9919282511210762,0.9959477712742009,10.0,Allium.schoenoprasum,0.10000000000000009,th05,3,interpolation,False,mlp1,bce,msle
26,0.8763276327632763,0.0742922966785342,0.0,1.0,0.9955197132616488,0.9977548271216884,5.0,Allium.scorodoprasum,0.0,th05,3,interpolation,False,mlp1,bce,msle
27,0.9544683626875408,0.21500857559059386,0.0,0.9990867579908675,0.9811659192825112,0.9900452488687783,21.0,Allium.sphaerocephalon,-0.0009132420091324533,th05,3,interpolation,False,mlp1,bce,msle
28,0.8066335740072202,0.04239918224040784,0.0,1.0,0.992831541218638,0.9964028776978417,8.0,Allium.vineale,0.0,th05,3,interpolation,False,mlp1,bce,msle
29,0.9201043862290474,0.36481378425791217,0.0,1.0,0.9919354838709677,0.9959514170040485,9.0,Alopecurus.pratensis,0.0,th05,3,interpolation,False,mlp1,bce,msle
30,0.9047707149464782,0.3035272310827113,0.2,0.9944495837187789,0.9746146872166818,0.9844322344322345,35.0,Alyssum.alyssoides,0.19444958371877896,th05,3,interpolation,False,mlp1,bce,msle
31,0.8835275866184017,0.11654505614168632,0.0,1.0,0.9793906810035843,0.9895880488909009,23.0,Anacamptis.pyramidalis,0.0,th05,3,interpolation,False,mlp1,bce,msle
32,0.9302566761731916,0.13446682974765117,0.0,1.0,0.9874551971326165,0.9936880072137061,14.0,Androsace.obtusifolia,0.0,th05,3,interpolation,False,mlp1,bce,msle
33,0.7944344703770196,0.008604900846280156,0.0,1.0,0.9982078853046595,0.9991031390134529,2.0,Angelica.sylvestris,0.0,th05,3,interpolation,False,mlp1,bce,msle
