,jaccard,postprocess,fold,eval_mode,prr,subset,archi,species_loss,func_loss
0,0.05,th05,2,interpolation,False,train,mlp1,bce,msle
1,0.3333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
2,0.21212121212121213,th05,2,interpolation,False,train,mlp1,bce,msle
3,0.19444444444444445,th05,2,interpolation,False,train,mlp1,bce,msle
4,0.32558139534883723,th05,2,interpolation,False,train,mlp1,bce,msle
5,0.2608695652173913,th05,2,interpolation,False,train,mlp1,bce,msle
6,0.26666666666666666,th05,2,interpolation,False,train,mlp1,bce,msle
7,0.4583333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
8,0.24242424242424243,th05,2,interpolation,False,train,mlp1,bce,msle
9,0.5,th05,2,interpolation,False,train,mlp1,bce,msle
10,0.42857142857142855,th05,2,interpolation,False,train,mlp1,bce,msle
11,0.41025641025641024,th05,2,interpolation,False,train,mlp1,bce,msle
12,0.24,th05,2,interpolation,False,train,mlp1,bce,msle
13,0.4411764705882353,th05,2,interpolation,False,train,mlp1,bce,msle
14,0.5185185185185185,th05,2,interpolation,False,train,mlp1,bce,msle
15,0.13333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
16,0.2857142857142857,th05,2,interpolation,False,train,mlp1,bce,msle
17,0.14285714285714285,th05,2,interpolation,False,train,mlp1,bce,msle
18,0.29411764705882354,th05,2,interpolation,False,train,mlp1,bce,msle
19,0.375,th05,2,interpolation,False,train,mlp1,bce,msle
20,0.1282051282051282,th05,2,interpolation,False,train,mlp1,bce,msle
21,0.2857142857142857,th05,2,interpolation,False,train,mlp1,bce,msle
22,0.358974358974359,th05,2,interpolation,False,train,mlp1,bce,msle
23,0.21875,th05,2,interpolation,False,train,mlp1,bce,msle
24,0.4,th05,2,interpolation,False,train,mlp1,bce,msle
25,0.25,th05,2,interpolation,False,train,mlp1,bce,msle
26,0.25925925925925924,th05,2,interpolation,False,train,mlp1,bce,msle
27,0.19230769230769232,th05,2,interpolation,False,train,mlp1,bce,msle
28,0.13333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
29,0.35714285714285715,th05,2,interpolation,False,train,mlp1,bce,msle
30,0.38235294117647056,th05,2,interpolation,False,train,mlp1,bce,msle
31,0.14285714285714285,th05,2,interpolation,False,train,mlp1,bce,msle
32,0.5,th05,2,interpolation,False,train,mlp1,bce,msle
33,0.4594594594594595,th05,2,interpolation,False,train,mlp1,bce,msle
34,0.4166666666666667,th05,2,interpolation,False,train,mlp1,bce,msle
35,0.3333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
36,0.16666666666666666,th05,2,interpolation,False,train,mlp1,bce,msle
37,0.25,th05,2,interpolation,False,train,mlp1,bce,msle
38,0.3235294117647059,th05,2,interpolation,False,train,mlp1,bce,msle
39,0.18518518518518517,th05,2,interpolation,False,train,mlp1,bce,msle
40,0.3333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
41,0.13043478260869565,th05,2,interpolation,False,train,mlp1,bce,msle
42,0.45652173913043476,th05,2,interpolation,False,train,mlp1,bce,msle
43,0.15384615384615385,th05,2,interpolation,False,train,mlp1,bce,msle
44,0.2,th05,2,interpolation,False,train,mlp1,bce,msle
45,0.13333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
46,0.13793103448275862,th05,2,interpolation,False,train,mlp1,bce,msle
47,0.23076923076923078,th05,2,interpolation,False,train,mlp1,bce,msle
48,0.20689655172413793,th05,2,interpolation,False,train,mlp1,bce,msle
49,0.28205128205128205,th05,2,interpolation,False,train,mlp1,bce,msle
50,0.4,th05,2,interpolation,False,train,mlp1,bce,msle
51,0.5238095238095238,th05,2,interpolation,False,train,mlp1,bce,msle
52,0.3953488372093023,th05,2,interpolation,False,train,mlp1,bce,msle
53,0.43333333333333335,th05,2,interpolation,False,train,mlp1,bce,msle
54,0.3548387096774194,th05,2,interpolation,False,train,mlp1,bce,msle
55,0.18181818181818182,th05,2,interpolation,False,train,mlp1,bce,msle
56,0.3125,th05,2,interpolation,False,train,mlp1,bce,msle
57,0.5,th05,2,interpolation,False,train,mlp1,bce,msle
58,0.6382978723404256,th05,2,interpolation,False,train,mlp1,bce,msle
59,0.28846153846153844,th05,2,interpolation,False,train,mlp1,bce,msle
60,0.2631578947368421,th05,2,interpolation,False,train,mlp1,bce,msle
61,0.44,th05,2,interpolation,False,train,mlp1,bce,msle
62,0.6410256410256411,th05,2,interpolation,False,train,mlp1,bce,msle
63,0.5121951219512195,th05,2,interpolation,False,train,mlp1,bce,msle
64,0.3157894736842105,th05,2,interpolation,False,train,mlp1,bce,msle
65,0.5384615384615384,th05,2,interpolation,False,train,mlp1,bce,msle
66,0.2647058823529412,th05,2,interpolation,False,train,mlp1,bce,msle
67,0.2926829268292683,th05,2,interpolation,False,train,mlp1,bce,msle
68,0.34782608695652173,th05,2,interpolation,False,train,mlp1,bce,msle
69,0.3157894736842105,th05,2,interpolation,False,train,mlp1,bce,msle
70,0.375,th05,2,interpolation,False,train,mlp1,bce,msle
71,0.4791666666666667,th05,2,interpolation,False,train,mlp1,bce,msle
72,0.5892857142857143,th05,2,interpolation,False,train,mlp1,bce,msle
73,0.4230769230769231,th05,2,interpolation,False,train,mlp1,bce,msle
74,0.11627906976744186,th05,2,interpolation,False,train,mlp1,bce,msle
75,0.3157894736842105,th05,2,interpolation,False,train,mlp1,bce,msle
76,0.47058823529411764,th05,2,interpolation,False,train,mlp1,bce,msle
77,0.13636363636363635,th05,2,interpolation,False,train,mlp1,bce,msle
78,0.3333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
79,0.15789473684210525,th05,2,interpolation,False,train,mlp1,bce,msle
80,0.29411764705882354,th05,2,interpolation,False,train,mlp1,bce,msle
81,0.125,th05,2,interpolation,False,train,mlp1,bce,msle
82,0.3953488372093023,th05,2,interpolation,False,train,mlp1,bce,msle
83,0.225,th05,2,interpolation,False,train,mlp1,bce,msle
84,0.41818181818181815,th05,2,interpolation,False,train,mlp1,bce,msle
85,0.48148148148148145,th05,2,interpolation,False,train,mlp1,bce,msle
86,0.175,th05,2,interpolation,False,train,mlp1,bce,msle
87,0.48148148148148145,th05,2,interpolation,False,train,mlp1,bce,msle
88,0.5106382978723404,th05,2,interpolation,False,train,mlp1,bce,msle
89,0.2608695652173913,th05,2,interpolation,False,train,mlp1,bce,msle
90,0.36363636363636365,th05,2,interpolation,False,train,mlp1,bce,msle
91,0.5135135135135135,th05,2,interpolation,False,train,mlp1,bce,msle
92,0.14285714285714285,th05,2,interpolation,False,train,mlp1,bce,msle
93,0.14285714285714285,th05,2,interpolation,False,train,mlp1,bce,msle
94,0.5555555555555556,th05,2,interpolation,False,train,mlp1,bce,msle
95,0.14285714285714285,th05,2,interpolation,False,train,mlp1,bce,msle
96,0.2631578947368421,th05,2,interpolation,False,train,mlp1,bce,msle
97,0.3333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
98,0.38461538461538464,th05,2,interpolation,False,train,mlp1,bce,msle
99,0.07692307692307693,th05,2,interpolation,False,train,mlp1,bce,msle
100,0.16666666666666666,th05,2,interpolation,False,train,mlp1,bce,msle
101,0.23333333333333334,th05,2,interpolation,False,train,mlp1,bce,msle
102,0.1724137931034483,th05,2,interpolation,False,train,mlp1,bce,msle
103,0.15,th05,2,interpolation,False,train,mlp1,bce,msle
104,0.045454545454545456,th05,2,interpolation,False,train,mlp1,bce,msle
105,0.13333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
106,0.18181818181818182,th05,2,interpolation,False,train,mlp1,bce,msle
107,0.0,th05,2,interpolation,False,train,mlp1,bce,msle
108,0.05,th05,2,interpolation,False,train,mlp1,bce,msle
109,0.24,th05,2,interpolation,False,train,mlp1,bce,msle
110,0.5384615384615384,th05,2,interpolation,False,train,mlp1,bce,msle
111,0.43333333333333335,th05,2,interpolation,False,train,mlp1,bce,msle
112,0.41935483870967744,th05,2,interpolation,False,train,mlp1,bce,msle
113,0.05,th05,2,interpolation,False,train,mlp1,bce,msle
114,0.6,th05,2,interpolation,False,train,mlp1,bce,msle
115,0.5652173913043478,th05,2,interpolation,False,train,mlp1,bce,msle
116,0.6052631578947368,th05,2,interpolation,False,train,mlp1,bce,msle
117,0.38235294117647056,th05,2,interpolation,False,train,mlp1,bce,msle
118,0.35294117647058826,th05,2,interpolation,False,train,mlp1,bce,msle
119,0.5,th05,2,interpolation,False,train,mlp1,bce,msle
120,0.5151515151515151,th05,2,interpolation,False,train,mlp1,bce,msle
121,0.125,th05,2,interpolation,False,train,mlp1,bce,msle
122,0.25,th05,2,interpolation,False,train,mlp1,bce,msle
123,0.07142857142857142,th05,2,interpolation,False,train,mlp1,bce,msle
124,0.10526315789473684,th05,2,interpolation,False,train,mlp1,bce,msle
125,0.40540540540540543,th05,2,interpolation,False,train,mlp1,bce,msle
126,0.125,th05,2,interpolation,False,train,mlp1,bce,msle
127,0.13333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
128,0.3125,th05,2,interpolation,False,train,mlp1,bce,msle
129,0.32,th05,2,interpolation,False,train,mlp1,bce,msle
130,0.21739130434782608,th05,2,interpolation,False,train,mlp1,bce,msle
131,0.14285714285714285,th05,2,interpolation,False,train,mlp1,bce,msle
132,0.18181818181818182,th05,2,interpolation,False,train,mlp1,bce,msle
133,0.07692307692307693,th05,2,interpolation,False,train,mlp1,bce,msle
134,0.34375,th05,2,interpolation,False,train,mlp1,bce,msle
135,0.4,th05,2,interpolation,False,train,mlp1,bce,msle
136,0.3939393939393939,th05,2,interpolation,False,train,mlp1,bce,msle
137,0.29545454545454547,th05,2,interpolation,False,train,mlp1,bce,msle
138,0.0,th05,2,interpolation,False,train,mlp1,bce,msle
139,0.17391304347826086,th05,2,interpolation,False,train,mlp1,bce,msle
140,0.6,th05,2,interpolation,False,train,mlp1,bce,msle
141,0.2222222222222222,th05,2,interpolation,False,train,mlp1,bce,msle
142,0.2571428571428571,th05,2,interpolation,False,train,mlp1,bce,msle
143,0.32142857142857145,th05,2,interpolation,False,train,mlp1,bce,msle
144,0.5,th05,2,interpolation,False,train,mlp1,bce,msle
145,0.6666666666666666,th05,2,interpolation,False,train,mlp1,bce,msle
146,0.25,th05,2,interpolation,False,train,mlp1,bce,msle
147,0.23076923076923078,th05,2,interpolation,False,train,mlp1,bce,msle
148,0.28205128205128205,th05,2,interpolation,False,train,mlp1,bce,msle
149,0.5,th05,2,interpolation,False,train,mlp1,bce,msle
150,0.23529411764705882,th05,2,interpolation,False,train,mlp1,bce,msle
151,0.26666666666666666,th05,2,interpolation,False,train,mlp1,bce,msle
152,0.3333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
153,0.3333333333333333,th05,2,interpolation,False,train,mlp1,bce,msle
154,0.3684210526315789,th05,2,interpolation,False,train,mlp1,bce,msle
155,0.25,th05,2,interpolation,False,train,mlp1,bce,msle
156,0.2,th05,2,interpolation,False,train,mlp1,bce,msle
157,0.20689655172413793,th05,2,interpolation,False,train,mlp1,bce,msle
