,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,eval_mode,prr,archi,species_loss,func_loss
0,0.9192114004071574,0.22654615159902872,0.0,0.9990892531876139,0.9847396768402155,0.9918625678119349,17.0,Aceras.anthropophorum,-0.0009107468123861207,th05,4,interpolation,False,mlp1,bce,msle
1,0.9191732481935809,0.31399375029701937,0.12121212121212122,0.9963031423290203,0.973803071364047,0.9849246231155779,33.0,Achillea.collina,0.11751526354114139,th05,4,interpolation,False,mlp1,bce,msle
2,0.822321258917621,0.6008505332544182,0.45652173913043476,0.9106078665077473,0.8358862144420132,0.8716486023958928,276.0,Achillea.millefolium,0.3671296056381821,th05,4,interpolation,False,mlp1,bce,msle
3,0.949412827461608,0.3905910507695395,0.0,1.0,0.9928251121076234,0.9963996399639964,8.0,Achillea.nana,0.0,th05,4,interpolation,False,mlp1,bce,msle
4,0.9517555615116591,0.7057062991188866,0.5102040816326531,0.9924953095684803,0.977818853974122,0.9851024208566108,49.0,Achillea.roseo.alba,0.5026993912011335,th05,4,interpolation,False,mlp1,bce,msle
5,0.9591237579042458,0.2311964404019854,0.0,1.0,0.9928251121076234,0.9963996399639964,8.0,Achnatherum.calamagrostis,0.0,th05,4,interpolation,False,mlp1,bce,msle
6,0.9308012678755713,0.3999428660164397,0.13725490196078433,0.993421052631579,0.9600363306085377,0.9764434180138568,51.0,Acinos.alpinus,0.13067595459236325,th05,4,interpolation,False,mlp1,bce,msle
7,0.8758165137614679,0.23516727972498275,0.04,0.9972477064220183,0.9783978397839784,0.987732848705134,25.0,Acinos.arvensis,0.037247706422018245,th05,4,interpolation,False,mlp1,bce,msle
8,0.9344115004492363,0.0340080971659919,0.0,1.0,0.9982062780269059,0.9991023339317774,2.0,Aconitum.lycoctonum,0.0,th05,4,interpolation,False,mlp1,bce,msle
9,0.9769941731967048,0.5626078185764717,0.0,1.0,0.9919282511210762,0.9959477712742009,9.0,Cacalia.leucophylla,0.0,th05,4,interpolation,False,mlp1,bce,msle
10,,-0.0,0.0,1.0,1.0,1.0,0.0,Aegopodium.podagraria,0.0,th05,4,interpolation,False,mlp1,bce,msle
11,0.9342293394338004,0.3770354359265098,0.15384615384615385,0.9925650557620818,0.9700272479564033,0.9811667432246212,39.0,Agrimonia.eupatoria,0.14641120960823573,th05,4,interpolation,False,mlp1,bce,msle
12,0.9451471175609107,0.3980465954538685,0.19047619047619047,0.9934762348555451,0.9690909090909091,0.9811320754716981,42.0,Agrostis.alpina,0.18395242533173572,th05,4,interpolation,False,mlp1,bce,msle
13,0.9232581722739203,0.5148916879822065,0.3939393939393939,0.9773622047244095,0.9430199430199431,0.9598840019333011,99.0,Agrostis.capillaris,0.3713015986638033,th05,4,interpolation,False,mlp1,bce,msle
14,0.963696682464455,0.6194682050152305,0.2833333333333333,0.995260663507109,0.9606587374199451,0.9776536312849162,60.0,Agrostis.rupestris,0.2785939968404423,th05,4,interpolation,False,mlp1,bce,msle
15,0.9428914938382928,0.1301631851360443,0.0,1.0,0.9946188340807175,0.9973021582733813,6.0,Agrostis.agrostiflora,0.0,th05,4,interpolation,False,mlp1,bce,msle
16,0.9169070033193666,0.34310109001332145,0.20588235294117646,0.9944495837187789,0.9754990925589837,0.9848831882730188,34.0,Agrostis.stolonifera,0.2003319366599554,th05,4,interpolation,False,mlp1,bce,msle
17,0.9797066505927265,0.3157694477335042,0.1111111111111111,0.9990958408679927,0.9928122192273136,0.9959441189725101,9.0,Ajuga.chamaepitys,0.1102069519791038,th05,4,interpolation,False,mlp1,bce,msle
18,0.9056108597285069,0.06152604031678039,0.0,1.0,0.9910313901345291,0.9954954954954954,10.0,Ajuga.genevensis,0.0,th05,4,interpolation,False,mlp1,bce,msle
19,0.8954954954954955,0.08614531585747702,0.0,1.0,0.9955156950672646,0.9977528089887641,5.0,Ajuga.pyramidalis,0.0,th05,4,interpolation,False,mlp1,bce,msle
20,0.9367298578199053,0.545674654296248,0.3,0.995260663507109,0.9615384615384616,0.9781089892873777,60.0,Ajuga.reptans,0.2952606635071089,th05,4,interpolation,False,mlp1,bce,msle
21,0.9346233476668259,0.510114166759328,0.17391304347826086,0.9990842490842491,0.9828828828828828,0.9909173478655767,23.0,Alchemilla.alpina,0.17299729256250984,th05,4,interpolation,False,mlp1,bce,msle
22,0.8985618900873138,0.3368193802714858,0.23728813559322035,0.9820075757575758,0.9584103512014788,0.9700654817586531,59.0,Alchemilla.xanthochlora,0.21929571135079606,th05,4,interpolation,False,mlp1,bce,msle
23,0.9825941206807632,0.5237953514739229,0.14285714285714285,1.0,0.9946140035906643,0.9972997299729973,7.0,Allium.lusitanicum,0.1428571428571428,th05,4,interpolation,False,mlp1,bce,msle
24,0.869235836627141,0.18306426485623553,0.0,1.0,0.9901345291479821,0.9950428120775123,11.0,Allium.oleraceum,0.0,th05,4,interpolation,False,mlp1,bce,msle
25,0.8853116406966086,0.3004150180763701,0.08333333333333333,1.0,0.9802336028751123,0.9900181488203267,24.0,Allium.schoenoprasum,0.08333333333333326,th05,4,interpolation,False,mlp1,bce,msle
26,0.9896489648964897,0.19433124346917452,0.0,0.9990999099909991,0.9964093357271095,0.997752808988764,4.0,Allium.scorodoprasum,-0.0009000900090009312,th05,4,interpolation,False,mlp1,bce,msle
27,0.9618967988533207,0.4660148792506762,0.21739130434782608,0.9981684981684982,0.983754512635379,0.9909090909090909,23.0,Allium.sphaerocephalon,0.21555980251632434,th05,4,interpolation,False,mlp1,bce,msle
28,0.9326972666322847,0.13522910512717878,0.0,1.0,0.9937219730941704,0.99685110211426,7.0,Allium.vineale,0.0,th05,4,interpolation,False,mlp1,bce,msle
29,0.9437669376693766,0.23871290744586615,0.125,0.998193315266486,0.9937050359712231,0.9959441189725101,8.0,Alopecurus.pratensis,0.12319331526648591,th05,4,interpolation,False,mlp1,bce,msle
30,0.9333259619637329,0.4255621799938453,0.2549019607843137,0.9915413533834586,0.9652333028362305,0.9782104775150673,51.0,Alyssum.alyssoides,0.24644331416777243,th05,4,interpolation,False,mlp1,bce,msle
31,0.8985109093804746,0.2390988123188339,0.0,1.0,0.979372197309417,0.9895786135024921,23.0,Anacamptis.pyramidalis,0.0,th05,4,interpolation,False,mlp1,bce,msle
32,0.972743741765481,0.37935177615260174,0.0,0.9990942028985508,0.9901256732495511,0.9945897204688908,11.0,Androsace.obtusifolia,-0.0009057971014492239,th05,4,interpolation,False,mlp1,bce,msle
33,0.978058310790502,0.15001110001110002,0.0,1.0,0.9946188340807175,0.9973021582733813,6.0,Angelica.sylvestris,0.0,th05,4,interpolation,False,mlp1,bce,msle
34,0.9610709684646838,0.5741859394184087,0.36363636363636365,0.9981515711645101,0.9809264305177112,0.9894640403114979,33.0,Antennaria.carpatica,0.3617879348008737,th05,4,interpolation,False,mlp1,bce,msle
35,0.9305533953401561,0.4741015365712113,0.32786885245901637,0.9924098671726755,0.9622815087396505,0.9771134983652499,61.0,Antennaria.dioica,0.32027871963169185,th05,4,interpolation,False,mlp1,bce,msle
36,0.9932955131511088,0.6256367663344407,0.2857142857142857,0.9990974729241877,0.9955035971223022,0.9972972972972973,7.0,Anthemis.arvensis,0.2848117586384733,th05,4,interpolation,False,mlp1,bce,msle
37,0.8998942278634029,0.11039752030943085,0.0,1.0,0.989237668161435,0.9945897204688909,12.0,Anthericum.liliago,0.0,th05,4,interpolation,False,mlp1,bce,msle
38,0.8096237022571762,0.6053674553646593,0.47774480712166173,0.8817480719794345,0.7958236658932715,0.8365853658536586,337.0,Anthoxanthum.odoratum,0.3594928791010963,th05,4,interpolation,False,mlp1,bce,msle
39,0.9393755771006463,0.5395678495136241,0.21875,0.9990766389658357,0.9774164408310749,0.9881278538812786,32.0,Anthriscus.sylvestris,0.21782663896583565,th05,4,interpolation,False,mlp1,bce,msle
40,0.8646236131690217,0.5246045250864295,0.3898305084745763,0.94136460554371,0.8910191725529768,0.915500259201659,177.0,Anthyllis.vulneraria,0.3311951140182863,th05,4,interpolation,False,mlp1,bce,msle
41,0.988073807380738,0.17255244755244756,0.0,1.0,0.9964125560538116,0.9982030548068284,4.0,Aphanes.arvensis,0.0,th05,4,interpolation,False,mlp1,bce,msle
42,0.9514824797843666,0.026856524873828405,0.0,1.0,0.9982062780269059,0.9991023339317774,2.0,Aquilegia.vulgaris,0.0,th05,4,interpolation,False,mlp1,bce,msle
43,0.9070725336548121,0.1156377937847111,0.0,1.0,0.9919282511210762,0.9959477712742009,9.0,Arabidopsis.thaliana,0.0,th05,4,interpolation,False,mlp1,bce,msle
44,0.9009187313688121,0.3020104226847362,0.21052631578947367,0.9916434540389972,0.9726775956284153,0.9820689655172414,38.0,Arabis.ciliata,0.2021697698284708,th05,4,interpolation,False,mlp1,bce,msle
45,0.8283302063789868,0.2224693861195469,0.061224489795918366,0.99906191369606,0.9585958595859586,0.9784106568672485,49.0,Arabis.hirsuta,0.060286403491978335,th05,4,interpolation,False,mlp1,bce,msle
46,0.9199014778325123,0.568817893128566,0.29,0.9832512315270936,0.9335827876520112,0.9577735124760077,100.0,Arenaria.serpyllifolia,0.27325123152709363,th05,4,interpolation,False,mlp1,bce,msle
47,0.9955035971223022,0.7222222222222222,0.0,1.0,0.9973094170403587,0.998652896273013,3.0,Armeria.arenaria,0.0,th05,4,interpolation,False,mlp1,bce,msle
48,0.9684255138800594,0.5447576091022045,0.11538461538461539,0.9990817263544536,0.9792979297929792,0.9890909090909091,26.0,Arnica.montana,0.114466341739069,th05,4,interpolation,False,mlp1,bce,msle
49,0.9391534391534392,0.74444512308028,0.7142857142857143,0.9330453563714903,0.9411764705882353,0.9370932754880695,189.0,Arrhenatherum.elatius,0.6473310706572046,th05,4,interpolation,False,mlp1,bce,msle
50,0.9624459025547955,0.6502766001941372,0.15384615384615385,1.0,0.9901168014375562,0.9950338600451467,13.0,Artemisia.absinthium,0.15384615384615374,th05,4,interpolation,False,mlp1,bce,msle
51,0.9627481532779317,0.5271687843528606,0.15625,0.9981532779316713,0.9756317689530686,0.9867640346873573,32.0,Artemisia.campestris,0.1544032779316713,th05,4,interpolation,False,mlp1,bce,msle
52,0.9822232223222322,0.4570833333333333,0.0,1.0,0.9964125560538116,0.9982030548068284,4.0,Artemisia.vulgaris,0.0,th05,4,interpolation,False,mlp1,bce,msle
53,0.9365490302947723,0.37114450222444584,0.14634146341463414,0.9962756052141527,0.9683257918552036,0.9821018815970628,41.0,Asperula.cynanchica,0.14261706862878687,th05,4,interpolation,False,mlp1,bce,msle
54,0.9759746146872167,0.3940787894207705,0.08333333333333333,0.99909338168631,0.9901168014375562,0.9945848375451264,12.0,Asphodelus.albus,0.08242671501964338,th05,4,interpolation,False,mlp1,bce,msle
55,0.9532934385875562,0.4836377837523521,0.2727272727272727,0.988795518207283,0.9706691109074244,0.9796484736355227,44.0,Aster.alpinus,0.26152279093455566,th05,4,interpolation,False,mlp1,bce,msle
