,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,eval_mode,prr,archi,species_loss,func_loss
0,0.7904934907659702,0.025610385735720595,0.0,1.0,0.9892183288409704,0.994579945799458,12.0,Aceras.anthropophorum,0.0,th05,2,extrapolation,False,mlp1,bce,msle
1,0.8573172858887144,0.15239594108539545,0.0,1.0,0.9811320754716981,0.9904761904761905,21.0,Achillea.collina,0.0,th05,2,extrapolation,False,mlp1,bce,msle
2,0.7619371331731184,0.40710099002310973,0.4895397489539749,0.8100686498855835,0.8530120481927711,0.8309859154929577,239.0,Achillea.millefolium,0.29960839883955837,th05,2,extrapolation,False,mlp1,bce,msle
3,0.9031920460491889,0.16246475902625365,0.0,1.0,0.9811320754716981,0.9904761904761905,21.0,Achillea.nana,0.0,th05,2,extrapolation,False,mlp1,bce,msle
4,0.9270640610545791,0.3000984220719047,0.46875,0.9518963922294172,0.9837476099426387,0.9675599435825106,32.0,Achillea.roseo.alba,0.42064639222941724,th05,2,extrapolation,False,mlp1,bce,msle
5,0.8633904418394951,0.019862675501256817,0.0,1.0,0.9964061096136568,0.9981998199819982,4.0,Achnatherum.calamagrostis,0.0,th05,2,extrapolation,False,mlp1,bce,msle
6,0.8087933059307106,0.16243565757511333,0.046153846153846156,0.9923664122137404,0.9437386569872959,0.9674418604651162,65.0,Acinos.alpinus,0.038520258367586546,th05,2,extrapolation,False,mlp1,bce,msle
7,0.7906632780601617,0.059260664923919945,0.0,1.0,0.9802336028751123,0.9900181488203267,22.0,Acinos.arvensis,0.0,th05,2,extrapolation,False,mlp1,bce,msle
8,,-0.0,0.0,1.0,1.0,1.0,0.0,Aconitum.lycoctonum,0.0,th05,2,extrapolation,False,mlp1,bce,msle
9,0.7795795795795796,0.007900621529391916,0.0,1.0,0.9973045822102425,0.9986504723346828,3.0,Cacalia.leucophylla,0.0,th05,2,extrapolation,False,mlp1,bce,msle
10,0.8129496402877698,0.004784688995215311,0.0,1.0,0.9991015274034142,0.9995505617977527,1.0,Aegopodium.podagraria,0.0,th05,2,extrapolation,False,mlp1,bce,msle
11,0.9292552679688252,0.17413628325999314,0.0,1.0,0.9829290206648698,0.991391028545537,19.0,Agrimonia.eupatoria,0.0,th05,2,extrapolation,False,mlp1,bce,msle
12,0.8017423518856185,0.19980502779239562,0.07575757575757576,0.9914040114613181,0.9444949954504095,0.967381174277726,66.0,Agrostis.alpina,0.06716158721889376,th05,2,extrapolation,False,mlp1,bce,msle
