,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,eval_mode,prr,archi,species_loss,func_loss
0,,-0.0,0.0,1.0,1.0,1.0,0.0,Aceras.anthropophorum,0.0,th05,1,extrapolation,False,mlp1,bce,msle
1,0.7813267813267813,0.13393312111268063,0.0,1.0,0.9668161434977578,0.9831281349749201,37.0,Achillea.collina,0.0,th05,1,extrapolation,False,mlp1,bce,msle
2,0.7085902817363665,0.4050020413230544,0.19927536231884058,0.9272943980929678,0.7787787787787788,0.8465723612622414,276.0,Achillea.millefolium,0.12656976041180834,th05,1,extrapolation,False,mlp1,bce,msle
3,0.8876548806285887,0.09179453875219039,0.0,1.0,0.989237668161435,0.9945897204688909,12.0,Achillea.nana,0.0,th05,1,extrapolation,False,mlp1,bce,msle
4,0.943771730914588,0.696783989736309,0.007407407407407408,1.0,0.8797127468581688,0.9360076408787011,135.0,Achillea.roseo.alba,0.007407407407407307,th05,1,extrapolation,False,mlp1,bce,msle
5,0.9823362558019597,0.25254773237966516,0.0,1.0,0.9937219730941704,0.99685110211426,7.0,Achnatherum.calamagrostis,0.0,th05,1,extrapolation,False,mlp1,bce,msle
6,0.8385453022476617,0.06969944645819662,0.0,0.9981851179673321,0.9883198562443846,0.9932279909706546,13.0,Acinos.alpinus,-0.001814882032667886,th05,1,extrapolation,False,mlp1,bce,msle
7,0.8593639218069482,0.26992774073018955,0.0,1.0,0.9838565022421525,0.9918625678119348,18.0,Acinos.arvensis,0.0,th05,1,extrapolation,False,mlp1,bce,msle
8,0.7383960804538421,0.013385208182483918,0.0,1.0,0.9937219730941704,0.99685110211426,7.0,Aconitum.lycoctonum,0.0,th05,1,extrapolation,False,mlp1,bce,msle
9,0.9800120228434025,0.4833784794778525,0.0,1.0,0.9946188340807175,0.9973021582733813,6.0,Cacalia.leucophylla,0.0,th05,1,extrapolation,False,mlp1,bce,msle
10,,-0.0,0.0,1.0,1.0,1.0,0.0,Aegopodium.podagraria,0.0,th05,1,extrapolation,False,mlp1,bce,msle
