,jaccard,postprocess,fold,eval_mode,prr,subset,archi,species_loss,func_loss
0,0.16666666666666666,th05,3,interpolation,False,train,mlp1,bce,msle
1,0.25,th05,3,interpolation,False,train,mlp1,bce,msle
2,0.2413793103448276,th05,3,interpolation,False,train,mlp1,bce,msle
3,0.2413793103448276,th05,3,interpolation,False,train,mlp1,bce,msle
4,0.24390243902439024,th05,3,interpolation,False,train,mlp1,bce,msle
5,0.16,th05,3,interpolation,False,train,mlp1,bce,msle
6,0.25,th05,3,interpolation,False,train,mlp1,bce,msle
7,0.1724137931034483,th05,3,interpolation,False,train,mlp1,bce,msle
8,0.2857142857142857,th05,3,interpolation,False,train,mlp1,bce,msle
9,0.14634146341463414,th05,3,interpolation,False,train,mlp1,bce,msle
10,0.1891891891891892,th05,3,interpolation,False,train,mlp1,bce,msle
11,0.14814814814814814,th05,3,interpolation,False,train,mlp1,bce,msle
12,0.15384615384615385,th05,3,interpolation,False,train,mlp1,bce,msle
13,0.0625,th05,3,interpolation,False,train,mlp1,bce,msle
14,0.22580645161290322,th05,3,interpolation,False,train,mlp1,bce,msle
15,0.03333333333333333,th05,3,interpolation,False,train,mlp1,bce,msle
16,0.19444444444444445,th05,3,interpolation,False,train,mlp1,bce,msle
17,0.06666666666666667,th05,3,interpolation,False,train,mlp1,bce,msle
18,0.125,th05,3,interpolation,False,train,mlp1,bce,msle
19,0.1,th05,3,interpolation,False,train,mlp1,bce,msle
20,0.045454545454545456,th05,3,interpolation,False,train,mlp1,bce,msle
21,0.06896551724137931,th05,3,interpolation,False,train,mlp1,bce,msle
22,0.21739130434782608,th05,3,interpolation,False,train,mlp1,bce,msle
23,0.20689655172413793,th05,3,interpolation,False,train,mlp1,bce,msle
24,0.07142857142857142,th05,3,interpolation,False,train,mlp1,bce,msle
25,0.19047619047619047,th05,3,interpolation,False,train,mlp1,bce,msle
26,0.13793103448275862,th05,3,interpolation,False,train,mlp1,bce,msle
27,0.1,th05,3,interpolation,False,train,mlp1,bce,msle
28,0.2,th05,3,interpolation,False,train,mlp1,bce,msle
29,0.13043478260869565,th05,3,interpolation,False,train,mlp1,bce,msle
30,0.11904761904761904,th05,3,interpolation,False,train,mlp1,bce,msle
31,0.11764705882352941,th05,3,interpolation,False,train,mlp1,bce,msle
32,0.19230769230769232,th05,3,interpolation,False,train,mlp1,bce,msle
33,0.3448275862068966,th05,3,interpolation,False,train,mlp1,bce,msle
