,jaccard,postprocess,fold,eval_mode,prr,subset,archi,species_loss,func_loss
0,0.15384615384615385,th05,1,interpolation,False,train,mlp1,bce,msle
1,0.1111111111111111,th05,1,interpolation,False,train,mlp1,bce,msle
2,0.10344827586206896,th05,1,interpolation,False,train,mlp1,bce,msle
3,0.05128205128205128,th05,1,interpolation,False,train,mlp1,bce,msle
4,0.0196078431372549,th05,1,interpolation,False,train,mlp1,bce,msle
5,0.0975609756097561,th05,1,interpolation,False,train,mlp1,bce,msle
6,0.16666666666666666,th05,1,interpolation,False,train,mlp1,bce,msle
7,0.14705882352941177,th05,1,interpolation,False,train,mlp1,bce,msle
8,0.12121212121212122,th05,1,interpolation,False,train,mlp1,bce,msle
9,0.15789473684210525,th05,1,interpolation,False,train,mlp1,bce,msle
10,0.26153846153846155,th05,1,interpolation,False,train,mlp1,bce,msle
11,0.15517241379310345,th05,1,interpolation,False,train,mlp1,bce,msle
12,0.15,th05,1,interpolation,False,train,mlp1,bce,msle
13,0.14814814814814814,th05,1,interpolation,False,train,mlp1,bce,msle
14,0.1590909090909091,th05,1,interpolation,False,train,mlp1,bce,msle
15,0.25,th05,1,interpolation,False,train,mlp1,bce,msle
16,0.3103448275862069,th05,1,interpolation,False,train,mlp1,bce,msle
17,0.07692307692307693,th05,1,interpolation,False,train,mlp1,bce,msle
18,0.34210526315789475,th05,1,interpolation,False,train,mlp1,bce,msle
19,0.21875,th05,1,interpolation,False,train,mlp1,bce,msle
20,0.1935483870967742,th05,1,interpolation,False,train,mlp1,bce,msle
21,0.1,th05,1,interpolation,False,train,mlp1,bce,msle
22,0.12903225806451613,th05,1,interpolation,False,train,mlp1,bce,msle
23,0.2894736842105263,th05,1,interpolation,False,train,mlp1,bce,msle
24,0.2857142857142857,th05,1,interpolation,False,train,mlp1,bce,msle
25,0.2647058823529412,th05,1,interpolation,False,train,mlp1,bce,msle
26,0.18181818181818182,th05,1,interpolation,False,train,mlp1,bce,msle
27,0.25,th05,1,interpolation,False,train,mlp1,bce,msle
28,0.15384615384615385,th05,1,interpolation,False,train,mlp1,bce,msle
29,0.25,th05,1,interpolation,False,train,mlp1,bce,msle
30,0.0,th05,1,interpolation,False,train,mlp1,bce,msle
31,0.10526315789473684,th05,1,interpolation,False,train,mlp1,bce,msle
32,0.04,th05,1,interpolation,False,train,mlp1,bce,msle
33,0.058823529411764705,th05,1,interpolation,False,train,mlp1,bce,msle
34,0.03125,th05,1,interpolation,False,train,mlp1,bce,msle
35,0.16129032258064516,th05,1,interpolation,False,train,mlp1,bce,msle
