,auc,prauc,sensitivity,specificity,precision,f1,support,species,tss,postprocess,fold,eval_mode,prr,archi,species_loss,func_loss
0,0.8789798436857261,0.0778002416621458,0.0,1.0,0.9901433691756273,0.9950472760018011,11.0,Aceras.anthropophorum,0.0,th05,1,interpolation,False,mlp1,bce,msle
1,0.9008594229588704,0.2555806152651073,0.1,0.9953959484346224,0.9756317689530686,0.9854147675478578,30.0,Achillea.collina,0.09539594843462251,th05,1,interpolation,False,mlp1,bce,msle
2,0.7791714279312585,0.46737942549791245,0.3524904214559387,0.8865497076023392,0.8176914778856527,0.8507295173961842,261.0,Achillea.millefolium,0.23904012905827798,th05,1,interpolation,False,mlp1,bce,msle
3,0.93875,0.12717840230400196,0.0,1.0,0.985663082437276,0.9927797833935018,16.0,Achillea.nana,0.0,th05,1,interpolation,False,mlp1,bce,msle
4,0.9281253242037556,0.44402957791488284,0.26666666666666666,0.988795518207283,0.9697802197802198,0.9791955617198336,45.0,Achillea.roseo.alba,0.25546218487394956,th05,1,interpolation,False,mlp1,bce,msle
5,0.9415467625899281,0.13925570228091236,0.0,1.0,0.996415770609319,0.9982046678635548,4.0,Achnatherum.calamagrostis,0.0,th05,1,interpolation,False,mlp1,bce,msle
6,0.8473453810753171,0.16970102068146667,0.0,1.0,0.9471326164874552,0.9728485964104924,59.0,Acinos.alpinus,0.0,th05,1,interpolation,False,mlp1,bce,msle
7,0.8654577952029521,0.19336095635386552,0.0,1.0,0.9713261648745519,0.9854545454545455,32.0,Acinos.arvensis,0.0,th05,1,interpolation,False,mlp1,bce,msle
8,0.9838565022421525,0.05263157894736842,0.0,1.0,0.9991039426523297,0.9995517705064992,1.0,Aconitum.lycoctonum,0.0,th05,1,interpolation,False,mlp1,bce,msle
9,0.8721174004192872,0.014155984335554544,0.0,1.0,0.9973118279569892,0.9986541049798116,3.0,Cacalia.leucophylla,0.0,th05,1,interpolation,False,mlp1,bce,msle
10,0.873542600896861,0.007042253521126761,0.0,1.0,0.9991039426523297,0.9995517705064992,1.0,Aegopodium.podagraria,0.0,th05,1,interpolation,False,mlp1,bce,msle
11,0.8956087360594795,0.2074961635808348,0.0,1.0,0.96415770609319,0.9817518248175183,40.0,Agrimonia.eupatoria,0.0,th05,1,interpolation,False,mlp1,bce,msle
12,0.8702820293683474,0.24460761357799723,0.01639344262295082,1.0,0.9461883408071748,0.9723502304147466,61.0,Agrostis.alpina,0.016393442622950838,th05,1,interpolation,False,mlp1,bce,msle
13,0.7950641369555675,0.3012271782423962,0.26732673267326734,0.9507389162561576,0.9287776708373436,0.9396299902629016,101.0,Agrostis.capillaris,0.21806564892942504,th05,1,interpolation,False,mlp1,bce,msle
14,0.877918724741805,0.26233348498006076,0.014705882352941176,0.9980916030534351,0.9398023360287511,0.968070337806571,68.0,Agrostis.rupestris,0.012797485406376374,th05,1,interpolation,False,mlp1,bce,msle
15,0.8434206564287865,0.08732930285869328,0.0,1.0,0.9919354838709677,0.9959514170040485,9.0,Agrostis.agrostiflora,0.0,th05,1,interpolation,False,mlp1,bce,msle
16,0.866276491974816,0.3089942477571419,0.0,1.0,0.9623655913978495,0.9808219178082191,42.0,Agrostis.stolonifera,0.0,th05,1,interpolation,False,mlp1,bce,msle
17,0.9330018083182641,0.14616190564847534,0.0,1.0,0.9910394265232975,0.9954995499549956,10.0,Ajuga.chamaepitys,0.0,th05,1,interpolation,False,mlp1,bce,msle
18,0.8135105311135633,0.07216083686279604,0.0,1.0,0.9829749103942652,0.991414369633981,19.0,Ajuga.genevensis,0.0,th05,1,interpolation,False,mlp1,bce,msle
19,0.8458408679927668,0.12807625728681638,0.0,1.0,0.9910394265232975,0.9954995499549956,10.0,Ajuga.pyramidalis,0.0,th05,1,interpolation,False,mlp1,bce,msle
20,0.886123527021536,0.21225886979643546,0.0,0.9990654205607477,0.9587443946188341,0.9784897025171625,46.0,Ajuga.reptans,-0.0009345794392523477,th05,1,interpolation,False,mlp1,bce,msle
21,0.8452068725579405,0.11777962553644056,0.0,1.0,0.9847670250896058,0.9923250564334086,17.0,Alchemilla.alpina,0.0,th05,1,interpolation,False,mlp1,bce,msle
22,0.8186482360922659,0.23930796192196505,0.09090909090909091,0.9953358208955224,0.96386630532972,0.9793483249196879,44.0,Alchemilla.xanthochlora,0.08624491180461336,th05,1,interpolation,False,mlp1,bce,msle
23,0.8152163003111512,0.07206343600869733,0.0,1.0,0.9919354838709677,0.9959514170040485,9.0,Allium.lusitanicum,0.0,th05,1,interpolation,False,mlp1,bce,msle
24,0.7670602482591583,0.14266741280904616,0.0,1.0,0.9865591397849462,0.993234100135318,15.0,Allium.oleraceum,0.0,th05,1,interpolation,False,mlp1,bce,msle
25,0.8044886363636363,0.14867772823935116,0.0625,1.0,0.9865470852017937,0.9932279909706546,16.0,Allium.schoenoprasum,0.0625,th05,1,interpolation,False,mlp1,bce,msle
26,0.8644464446444644,0.10558868064164521,0.0,1.0,0.9955197132616488,0.9977548271216884,5.0,Allium.scorodoprasum,0.0,th05,1,interpolation,False,mlp1,bce,msle
27,0.8274902317614944,0.05624778193510601,0.0,0.9945404913557779,0.9846846846846847,0.9895880488909008,17.0,Allium.sphaerocephalon,-0.005459508644222066,th05,1,interpolation,False,mlp1,bce,msle
28,0.8468046804680469,0.0173506059627414,0.0,1.0,0.9955197132616488,0.9977548271216884,5.0,Allium.vineale,0.0,th05,1,interpolation,False,mlp1,bce,msle
29,0.9477444747199516,0.3203972637048192,0.0,1.0,0.9865591397849462,0.993234100135318,15.0,Alopecurus.pratensis,0.0,th05,1,interpolation,False,mlp1,bce,msle
30,0.887453531598513,0.2982075242849249,0.0,1.0,0.96415770609319,0.9817518248175183,40.0,Alyssum.alyssoides,0.0,th05,1,interpolation,False,mlp1,bce,msle
31,0.852955936966777,0.16218281946937563,0.0,1.0,0.9919354838709677,0.9959514170040485,9.0,Anacamptis.pyramidalis,0.0,th05,1,interpolation,False,mlp1,bce,msle
32,0.9111931818181818,0.14213378587152278,0.0,1.0,0.985663082437276,0.9927797833935018,16.0,Androsace.obtusifolia,0.0,th05,1,interpolation,False,mlp1,bce,msle
33,0.8100269784172662,0.023253614765679012,0.0,1.0,0.996415770609319,0.9982046678635548,4.0,Angelica.sylvestris,0.0,th05,1,interpolation,False,mlp1,bce,msle
34,0.8738740782756665,0.19151980374300184,0.0,0.998139534883721,0.9631956912028725,0.9803563270899954,41.0,Antennaria.carpatica,-0.0018604651162790198,th05,1,interpolation,False,mlp1,bce,msle
35,0.8473444576004298,0.2155500738486618,0.012658227848101266,0.9971070395371263,0.9298561151079137,0.9623080502559329,79.0,Antennaria.dioica,0.009765267385227538,th05,1,interpolation,False,mlp1,bce,msle
36,0.9287003610108303,0.12644304275870527,0.0,1.0,0.992831541218638,0.9964028776978416,8.0,Anthemis.arvensis,0.0,th05,1,interpolation,False,mlp1,bce,msle
